001421.jpg,189,1,372,438,Non-Text
001421.jpg,116,181,374,476,Non-Text
001421.jpg,1,295,107,401,Non-Text
001421.jpg,3,385,375,500,Non-Text
001436.jpg,185,125,330,167,Non-Text
001439.jpg,4,324,375,500,Non-Text
001439.jpg,195,282,273,336,Non-Text
001442.jpg,73,68,429,333,Non-Text
001443.jpg,33,32,314,373,Non-Text
001443.jpg,1,95,124,374,Non-Text
001453.jpg,176,29,297,306,Non-Text
001457.jpg,136,121,350,264,Non-Text
001457.jpg,432,212,500,375,Non-Text
001460.jpg,138,68,225,242,Non-Text
001460.jpg,119,128,315,282,Non-Text
001463.jpg,89,4,333,342,Non-Text
001463.jpg,289,284,305,314,Non-Text
001467.jpg,253,81,475,241,Non-Text
001468.jpg,138,64,250,256,Non-Text
001468.jpg,22,106,166,237,Non-Text
001468.jpg,214,110,254,209,Non-Text
001479.jpg,144,88,500,375,Non-Text
001479.jpg,337,45,470,166,Non-Text
001481.jpg,225,161,281,252,Non-Text
001484.jpg,1,1,243,125,Non-Text
001484.jpg,251,141,278,172,Non-Text
001486.jpg,110,61,461,269,Non-Text
001490.jpg,199,105,382,326,Non-Text
001490.jpg,296,111,326,171,Non-Text
001490.jpg,276,107,303,166,Non-Text
001498.jpg,51,14,359,500,Non-Text
001498.jpg,2,224,93,487,Non-Text
001501.jpg,327,187,366,257,Non-Text
001501.jpg,330,148,376,244,Non-Text
001510.jpg,149,55,220,241,Non-Text
001510.jpg,366,91,397,117,Non-Text
001510.jpg,357,103,407,167,Non-Text
001510.jpg,97,148,312,247,Non-Text
001512.jpg,160,130,435,232,Non-Text
001515.jpg,60,13,361,500,Non-Text
001517.jpg,19,109,416,291,Non-Text
001517.jpg,4,3,499,375,Non-Text
001522.jpg,309,46,377,241,Non-Text
001522.jpg,217,100,272,247,Non-Text
001524.jpg,185,158,216,230,Non-Text
001524.jpg,139,84,205,212,Non-Text
001524.jpg,281,70,339,210,Non-Text
001528.jpg,46,76,372,348,Non-Text
001536.jpg,62,57,406,322,Non-Text
001536.jpg,112,172,309,281,Non-Text
001537.jpg,414,87,500,243,Non-Text
001537.jpg,363,241,500,313,Non-Text
001537.jpg,104,16,367,332,Non-Text
001537.jpg,385,212,408,278,Non-Text
001539.jpg,102,167,357,350,Non-Text
001541.jpg,1,8,450,316,Non-Text
001544.jpg,1,1,440,375,Non-Text
001545.jpg,132,171,338,240,Non-Text
001548.jpg,133,145,287,328,Non-Text
001548.jpg,63,254,147,313,Non-Text
001548.jpg,1,248,42,307,Non-Text
001554.jpg,241,170,423,227,Non-Text
001554.jpg,26,20,231,330,Non-Text
001556.jpg,72,39,159,255,Non-Text
001556.jpg,323,31,435,292,Non-Text
001571.jpg,150,2,481,330,Non-Text
001571.jpg,113,7,256,331,Non-Text
001571.jpg,103,1,253,242,Non-Text
001571.jpg,212,1,270,65,Non-Text
001579.jpg,1,302,217,500,Non-Text
001579.jpg,36,254,324,441,Non-Text
001579.jpg,114,135,269,406,Non-Text
001579.jpg,1,157,128,479,Non-Text
001582.jpg,338,176,500,365,Non-Text
001582.jpg,1,78,124,168,Non-Text
001588.jpg,1,135,59,234,Non-Text
001588.jpg,100,130,251,217,Non-Text
001588.jpg,302,133,500,286,Non-Text
001590.jpg,148,223,231,450,Non-Text
001590.jpg,303,40,375,324,Non-Text
001593.jpg,125,128,276,433,Non-Text
001593.jpg,195,336,382,500,Non-Text
001593.jpg,264,259,339,355,Non-Text
001593.jpg,315,242,412,424,Non-Text
001593.jpg,17,238,128,410,Non-Text
001593.jpg,17,425,423,500,Non-Text
001593.jpg,334,77,423,363,Non-Text
001594.jpg,270,153,334,208,Non-Text
001594.jpg,231,153,269,209,Non-Text
001594.jpg,179,149,206,210,Non-Text
001594.jpg,151,142,180,210,Non-Text
001594.jpg,206,150,239,212,Non-Text
001594.jpg,335,93,400,218,Non-Text
001594.jpg,253,177,302,238,Non-Text
001598.jpg,269,262,312,311,Non-Text
001598.jpg,222,252,247,297,Non-Text
001598.jpg,168,258,198,291,Non-Text
001598.jpg,150,243,173,267,Non-Text
001598.jpg,4,255,33,274,Non-Text
001598.jpg,355,234,380,248,Non-Text
001598.jpg,143,245,160,255,Non-Text
001598.jpg,107,240,124,253,Non-Text
001598.jpg,38,246,61,261,Non-Text
001598.jpg,15,248,31,262,Non-Text
001598.jpg,325,227,339,238,Non-Text
001598.jpg,386,225,400,237,Non-Text
001598.jpg,414,228,431,242,Non-Text
001598.jpg,447,227,463,238,Non-Text
001598.jpg,472,223,486,237,Non-Text
001607.jpg,21,1,500,374,Non-Text
001608.jpg,3,1,500,375,Non-Text
001610.jpg,16,56,368,276,Non-Text
001614.jpg,158,43,436,372,Non-Text
001614.jpg,100,231,154,319,Non-Text
001614.jpg,416,100,500,364,Non-Text
001614.jpg,367,252,440,315,Non-Text
001632.jpg,11,103,450,371,Non-Text
001633.jpg,71,177,419,373,Non-Text
001633.jpg,206,210,388,374,Non-Text
001633.jpg,116,165,263,364,Non-Text
001638.jpg,187,83,337,236,Non-Text
001642.jpg,11,2,331,463,Non-Text
001643.jpg,1,1,486,326,Non-Text
001643.jpg,1,42,472,323,Non-Text
001647.jpg,1,231,227,500,Non-Text
001661.jpg,107,199,330,374,Non-Text
001669.jpg,21,75,364,337,Non-Text
001673.jpg,36,110,440,319,Non-Text
001673.jpg,418,1,482,131,Non-Text
001680.jpg,91,104,331,500,Non-Text
001684.jpg,17,6,465,422,Non-Text
001693.jpg,2,93,458,312,Non-Text
001699.jpg,43,56,424,332,Non-Text
001699.jpg,2,115,57,182,Non-Text
001707.jpg,10,130,378,499,Non-Text
001713.jpg,35,64,479,356,Non-Text
001714.jpg,127,302,208,357,Non-Text
001718.jpg,97,14,439,333,Non-Text
001724.jpg,35,15,219,302,Non-Text
001730.jpg,214,110,376,323,Non-Text
001730.jpg,269,36,341,203,Non-Text
001730.jpg,162,84,239,368,Non-Text
001732.jpg,33,171,118,225,Non-Text
001732.jpg,172,143,242,189,Non-Text
001732.jpg,225,140,259,160,Non-Text
001732.jpg,252,121,297,142,Non-Text
001732.jpg,254,105,319,131,Non-Text
001732.jpg,291,92,340,118,Non-Text
001732.jpg,327,123,380,159,Non-Text
001732.jpg,369,150,442,196,Non-Text
001732.jpg,348,191,444,289,Non-Text
001733.jpg,1,270,82,329,Non-Text
001733.jpg,236,275,294,326,Non-Text
001733.jpg,180,275,235,365,Non-Text
001733.jpg,132,261,167,287,Non-Text
001733.jpg,104,252,116,269,Non-Text
001733.jpg,56,254,82,275,Non-Text
001733.jpg,23,263,42,274,Non-Text
001733.jpg,8,254,25,271,Non-Text
001733.jpg,30,256,45,269,Non-Text
001733.jpg,203,256,215,267,Non-Text
001733.jpg,165,260,183,281,Non-Text
001733.jpg,217,259,231,266,Non-Text
001733.jpg,255,264,270,278,Non-Text
001733.jpg,270,266,287,276,Non-Text
001733.jpg,361,264,376,276,Non-Text
001733.jpg,338,262,351,272,Non-Text
001733.jpg,324,262,342,274,Non-Text
001733.jpg,312,260,323,274,Non-Text
001733.jpg,297,259,312,274,Non-Text
001734.jpg,100,84,441,313,Non-Text
001738.jpg,125,68,323,300,Non-Text
001739.jpg,149,178,214,317,Non-Text
001741.jpg,1,111,115,251,Non-Text
001741.jpg,332,133,375,156,Non-Text
001747.jpg,92,4,383,375,Non-Text
001749.jpg,24,26,333,498,Non-Text
001750.jpg,250,71,335,134,Non-Text
001750.jpg,174,88,252,157,Non-Text
001750.jpg,107,31,155,100,Non-Text
001750.jpg,402,16,464,53,Non-Text
001750.jpg,256,185,344,249,Non-Text
001750.jpg,172,188,256,249,Non-Text
001750.jpg,340,219,405,272,Non-Text
001750.jpg,404,221,467,277,Non-Text
001750.jpg,115,211,157,273,Non-Text
001755.jpg,61,17,500,333,Non-Text
001755.jpg,166,3,500,134,Non-Text
001758.jpg,203,227,282,375,Non-Text
001758.jpg,4,108,232,500,Non-Text
001759.jpg,2,153,197,375,Non-Text
001759.jpg,160,114,366,375,Non-Text
001759.jpg,298,2,500,375,Non-Text
001759.jpg,1,3,300,181,Non-Text
001768.jpg,1,63,261,344,Non-Text
001775.jpg,218,101,325,291,Non-Text
001775.jpg,97,229,113,294,Non-Text
001778.jpg,97,39,404,284,Non-Text
001782.jpg,74,67,500,429,Non-Text
001784.jpg,192,2,500,335,Non-Text
001785.jpg,62,1,500,332,Non-Text
001787.jpg,147,101,277,347,Non-Text
001789.jpg,1,84,159,288,Non-Text
001789.jpg,197,98,323,256,Non-Text
001789.jpg,363,73,500,260,Non-Text
001789.jpg,359,206,386,278,Non-Text
001789.jpg,357,234,477,375,Non-Text
001795.jpg,178,141,301,281,Non-Text
001800.jpg,2,181,372,499,Non-Text
001800.jpg,84,72,242,371,Non-Text
001806.jpg,274,192,328,361,Non-Text
001806.jpg,114,266,180,376,Non-Text
001806.jpg,60,213,162,382,Non-Text
001806.jpg,117,157,209,375,Non-Text
001807.jpg,290,115,411,224,Non-Text
001807.jpg,201,136,296,216,Non-Text
001807.jpg,54,105,196,192,Non-Text
001807.jpg,330,100,363,194,Non-Text
001807.jpg,238,103,267,185,Non-Text
001807.jpg,113,85,150,169,Non-Text
001809.jpg,9,252,85,367,Non-Text
001809.jpg,19,273,78,341,Non-Text
001809.jpg,330,252,431,461,Non-Text
001816.jpg,1,36,369,250,Non-Text
001818.jpg,113,3,500,332,Non-Text
001821.jpg,92,125,362,248,Non-Text
001821.jpg,5,60,53,113,Non-Text
001825.jpg,1,39,403,300,Non-Text
001825.jpg,1,3,500,372,Non-Text
001828.jpg,35,1,304,238,Non-Text
001828.jpg,2,33,289,445,Non-Text
001828.jpg,38,123,298,440,Non-Text
001830.jpg,38,47,265,491,Non-Text
001832.jpg,1,1,500,375,Non-Text
001832.jpg,1,78,416,375,Non-Text
001833.jpg,164,184,331,370,Non-Text
001833.jpg,171,83,309,300,Non-Text
001834.jpg,46,39,456,304,Non-Text
001836.jpg,2,81,462,375,Non-Text
001836.jpg,57,78,320,365,Non-Text
001837.jpg,32,187,54,229,Non-Text
001837.jpg,332,199,375,330,Non-Text
001837.jpg,64,193,248,487,Non-Text
001837.jpg,284,360,374,500,Non-Text
001837.jpg,49,301,261,500,Non-Text
001840.jpg,128,174,321,296,Non-Text
001841.jpg,2,220,278,500,Non-Text
001842.jpg,98,133,498,215,Non-Text
001842.jpg,1,158,164,217,Non-Text
001842.jpg,1,2,257,168,Non-Text
001842.jpg,263,166,500,214,Non-Text
001843.jpg,299,185,323,276,Non-Text
001843.jpg,252,35,445,375,Non-Text
001843.jpg,62,17,273,375,Non-Text
001847.jpg,32,245,246,351,Non-Text
001847.jpg,73,170,470,357,Non-Text
001849.jpg,100,126,284,375,Non-Text
001849.jpg,260,162,408,375,Non-Text
001849.jpg,360,218,422,308,Non-Text
001849.jpg,394,246,474,375,Non-Text
001849.jpg,419,225,472,328,Non-Text
001853.jpg,202,63,343,286,Non-Text
001854.jpg,48,331,332,499,Non-Text
001854.jpg,52,38,277,499,Non-Text
001855.jpg,314,209,491,349,Non-Text
001860.jpg,133,29,339,262,Non-Text
001860.jpg,139,40,172,71,Non-Text
001860.jpg,181,104,204,130,Non-Text
001860.jpg,155,194,232,235,Non-Text
001860.jpg,21,213,55,245,Non-Text
001860.jpg,84,202,119,238,Non-Text
001860.jpg,54,218,87,252,Non-Text
001860.jpg,112,209,143,246,Non-Text
001864.jpg,403,214,500,333,Non-Text
001864.jpg,218,60,381,375,Non-Text
001864.jpg,91,83,216,375,Non-Text
001864.jpg,61,55,249,375,Non-Text
001872.jpg,153,22,355,342,Non-Text
001878.jpg,2,1,500,346,Non-Text
001881.jpg,62,77,456,357,Non-Text
001881.jpg,1,77,117,203,Non-Text
001881.jpg,119,75,198,120,Non-Text
001881.jpg,381,76,495,120,Non-Text
001881.jpg,209,36,249,75,Non-Text
001881.jpg,266,37,299,75,Non-Text
IMG_0030.JPG,746,858,799,967,Text
IMG_0030.JPG,727,918,745,964,Text
IMG_0063.JPG,827,582,1075,678,Text
IMG_0064.JPG,613,535,877,654,Text
IMG_0064.JPG,674,453,1301,729,Text
IMG_0064.JPG,717,557,1316,784,Text
IMG_0081.JPG,705,508,874,688,Text
IMG_0081.JPG,639,743,998,852,Text
IMG_0081.JPG,672,826,989,916,Text
IMG_0155.JPG,274,204,820,438,Text
IMG_0155.JPG,574,410,1002,522,Text
IMG_0183.JPG,228,195,876,414,Text
IMG_0451.JPG,624,693,752,895,Text
IMG_0451.JPG,760,154,910,232,Text
IMG_0451.JPG,753,214,924,276,Text
IMG_0451.JPG,764,302,929,368,Text
IMG_0451.JPG,763,690,1147,762,Text
IMG_0451.JPG,771,752,1150,844,Text
IMG_0451.JPG,891,838,1071,912,Text
IMG_0451.JPG,762,889,1172,1010,Text
IMG_0451.JPG,767,956,1176,1096,Text
IMG_0452.JPG,777,993,830,1025,Text
IMG_0452.JPG,758,276,940,374,Text
IMG_0452.JPG,765,365,818,402,Text
IMG_0452.JPG,756,382,893,456,Text
IMG_0452.JPG,762,433,867,483,Text
IMG_0452.JPG,760,460,940,534,Text
IMG_0452.JPG,762,519,866,570,Text
IMG_0452.JPG,757,555,948,616,Text
IMG_0452.JPG,758,610,861,648,Text
IMG_0452.JPG,758,680,928,726,Text
IMG_0452.JPG,757,729,853,754,Text
IMG_0452.JPG,754,766,858,810,Text
IMG_0452.JPG,753,810,848,841,Text
IMG_0452.JPG,801,856,855,893,Text
IMG_0452.JPG,799,891,877,924,Text
IMG_0455.JPG,752,623,912,735,Text
IMG_0455.JPG,745,705,921,796,Text
IMG_0456.JPG,868,474,1124,617,Text
IMG_0456.JPG,783,566,1129,717,Text
IMG_0457.JPG,672,413,812,485,Text
IMG_0457.JPG,624,461,852,538,Text
IMG_0457.JPG,679,560,830,623,Text
IMG_0457.JPG,831,745,951,804,Text
IMG_0457.JPG,834,803,959,846,Text
IMG_0463.JPG,1106,541,1298,628,Text
IMG_0463.JPG,1036,609,1299,694,Text
IMG_0463.JPG,747,627,889,695,Text
IMG_0463.JPG,745,678,945,744,Text
IMG_0463.JPG,121,675,670,897,Text
IMG_0463.JPG,320,849,507,943,Text
IMG_0463.JPG,549,902,570,923,Text
IMG_0463.JPG,605,918,732,968,Text
IMG_0463.JPG,603,955,745,1001,Text
IMG_0463.JPG,598,981,721,1023,Text
IMG_0463.JPG,596,1012,712,1047,Text
IMG_0463.JPG,657,1046,738,1075,Text
IMG_0463.JPG,602,1058,653,1081,Text
IMG_0463.JPG,581,1105,661,1140,Text
IMG_0463.JPG,580,1146,697,1178,Text
IMG_0463.JPG,576,1175,673,1206,Text
IMG_0463.JPG,573,1205,725,1236,Text
IMG_0463.JPG,580,1237,627,1262,Text
IMG_0469.JPG,816,229,1104,291,Text
IMG_0469.JPG,787,286,1129,350,Text
IMG_0469.JPG,730,457,1204,511,Text
IMG_0469.JPG,716,549,891,586,Text
IMG_0469.JPG,1015,550,1210,585,Text
IMG_0469.JPG,749,629,1176,678,Text
IMG_0469.JPG,1152,784,1256,826,Text
IMG_0469.JPG,333,780,414,818,Text
IMG_0472.JPG,644,437,958,734,Text
IMG_0472.JPG,722,449,1071,805,Text
IMG_0472.JPG,767,506,1096,851,Text
IMG_0472.JPG,1045,700,1272,798,Text
IMG_0476.JPG,737,540,904,596,Text
IMG_0476.JPG,923,567,1042,616,Text
IMG_0476.JPG,743,585,1043,643,Text
IMG_0476.JPG,664,660,867,697,Text
IMG_0476.JPG,864,706,1050,737,Text
IMG_0479.JPG,210,478,437,517,Text
IMG_0479.JPG,394,643,445,665,Text
IMG_0479.JPG,501,641,569,662,Text
IMG_0479.JPG,781,607,950,634,Text
IMG_0479.JPG,1283,466,1517,513,Text
IMG_0479.JPG,1296,543,1552,574,Text
IMG_0479.JPG,65,850,162,872,Text
IMG_0479.JPG,199,839,340,867,Text
IMG_0479.JPG,82,880,129,897,Text
IMG_0479.JPG,230,875,291,898,Text
IMG_0479.JPG,74,908,117,931,Text
IMG_0479.JPG,212,905,293,925,Text
IMG_0479.JPG,382,840,487,865,Text
IMG_0479.JPG,557,840,641,863,Text
IMG_0479.JPG,403,870,450,892,Text
IMG_0479.JPG,562,873,627,894,Text
IMG_0479.JPG,400,899,443,922,Text
IMG_0479.JPG,545,898,633,922,Text
IMG_0479.JPG,714,844,819,864,Text
IMG_0479.JPG,880,842,988,867,Text
IMG_0479.JPG,741,872,787,891,Text
IMG_0479.JPG,906,874,967,896,Text
IMG_0479.JPG,740,899,786,920,Text
IMG_0479.JPG,890,899,979,921,Text
IMG_0479.JPG,1051,846,1158,868,Text
IMG_0479.JPG,1084,874,1132,895,Text
IMG_0479.JPG,1087,903,1133,923,Text
IMG_0479.JPG,1212,846,1330,869,Text
IMG_0479.JPG,1249,877,1308,901,Text
IMG_0479.JPG,1239,905,1328,925,Text
IMG_0479.JPG,1388,848,1499,871,Text
IMG_0479.JPG,1552,842,1665,869,Text
IMG_0479.JPG,1428,876,1476,900,Text
IMG_0479.JPG,1593,875,1654,904,Text
IMG_0479.JPG,1434,908,1482,927,Text
IMG_0479.JPG,1588,905,1675,928,Text
IMG_0481.JPG,734,1078,1467,1121,Text
IMG_0481.JPG,721,1159,969,1200,Text
IMG_0486.JPG,402,655,621,730,Text
IMG_0486.JPG,1221,568,1583,655,Text
IMG_0487.JPG,612,655,967,720,Text
IMG_0487.JPG,598,780,955,814,Text
IMG_0487.JPG,709,828,816,857,Text
IMG_0489.JPG,94,689,1182,749,Text
IMG_0489.JPG,69,767,1097,826,Text
IMG_0489.JPG,1265,708,1692,750,Text
IMG_0489.JPG,1360,786,1630,822,Text
IMG_0495.JPG,258,242,1194,648,Text
IMG_0495.JPG,1094,627,1471,814,Text
IMG_0495.JPG,221,307,1223,756,Text
IMG_0495.JPG,1125,728,1375,862,Text
IMG_0495.JPG,899,872,1385,1198,Text
IMG_0496.JPG,125,230,1542,806,Text
IMG_0496.JPG,198,723,1372,1020,Text
IMG_0497.JPG,664,189,1121,506,Text
IMG_0497.JPG,604,999,648,1037,Text
IMG_0497.JPG,726,1019,926,1054,Text
IMG_0497.JPG,720,1051,925,1101,Text
IMG_0497.JPG,671,1098,893,1140,Text
IMG_0504.JPG,917,474,931,493,Text
IMG_0504.JPG,549,422,1370,528,Text
IMG_0504.JPG,481,656,1453,794,Text
IMG_0504.JPG,480,678,1511,892,Text
IMG_0504.JPG,484,820,1084,967,Text
IMG_0504.JPG,1079,781,1346,875,Text
IMG_0504.JPG,487,969,1223,1191,Text
IMG_0506.JPG,280,399,630,604,Text
IMG_0506.JPG,827,880,1178,1147,Text
IMG_0506.JPG,370,574,1379,928,Text
IMG_0506.JPG,1015,1118,1274,1285,Text
IMG_0511.JPG,637,527,973,666,Text
IMG_0514.JPG,678,190,1023,442,Text
IMG_0514.JPG,678,288,1101,578,Text
IMG_0514.JPG,736,459,1157,734,Text
IMG_0514.JPG,704,532,1179,856,Text
IMG_0514.JPG,733,714,1026,923,Text
IMG_0514.JPG,943,820,1087,931,Text
IMG_0514.JPG,860,798,1184,1045,Text
IMG_0514.JPG,945,881,1135,1035,Text
IMG_0514.JPG,853,847,1235,1155,Text
IMG_0515.JPG,626,426,997,653,Text
IMG_0515.JPG,630,717,1029,984,Text
IMG_0518.JPG,127,864,258,979,Text
IMG_0518.JPG,400,527,1171,586,Text
IMG_0518.JPG,576,590,952,642,Text
IMG_0518.JPG,417,755,1431,814,Text
IMG_0518.JPG,405,819,1414,896,Text
IMG_0518.JPG,400,893,1486,981,Text
IMG_0518.JPG,386,978,603,1032,Text
IMG_0518.JPG,374,1036,1524,1149,Text
IMG_0518.JPG,362,1115,1478,1238,Text
IMG_0523.JPG,1412,694,1531,775,Text
IMG_0523.JPG,1174,371,1311,439,Text
IMG_0523.JPG,1060,510,1463,605,Text
IMG_0523.JPG,151,424,392,471,Text
IMG_0523.JPG,455,434,1011,496,Text
IMG_0523.JPG,390,497,779,554,Text
IMG_0530.JPG,822,247,1590,503,Text
IMG_0531.JPG,1154,279,1269,343,Text
IMG_0531.JPG,1130,340,1305,409,Text
IMG_0531.JPG,1179,436,1333,500,Text
IMG_0541.JPG,803,569,922,632,Text
IMG_0541.JPG,785,589,931,661,Text
IMG_0541.JPG,776,630,924,706,Text
IMG_0570.JPG,264,581,801,680,Text
IMG_0570.JPG,490,681,691,794,Text
IMG_0570.JPG,1180,618,1461,688,Text
IMG_0570.JPG,1234,707,1414,798,Text
IMG_0571.JPG,12,474,350,999,Text
IMG_0571.JPG,197,379,537,990,Text
IMG_0571.JPG,391,409,553,955,Text
IMG_0571.JPG,456,632,556,954,Text
IMG_0571.JPG,976,368,1456,461,Text
IMG_0571.JPG,985,455,1662,564,Text
IMG_0571.JPG,998,560,1679,599,Text
IMG_0571.JPG,1002,599,1366,636,Text
IMG_0571.JPG,1,1004,408,1017,Text
IMG_0571.JPG,1,1024,399,1042,Text
IMG_0571.JPG,1,1116,388,1140,Text
IMG_0571.JPG,0,1137,396,1160,Text
IMG_0571.JPG,42,1150,437,1166,Text
IMG_0571.JPG,65,1158,452,1182,Text
IMG_0571.JPG,81,1173,459,1195,Text
IMG_0571.JPG,91,1190,465,1211,Text
IMG_0571.JPG,960,1103,1361,1132,Text
IMG_0571.JPG,1017,1130,1350,1155,Text
IMG_0571.JPG,1263,1118,1367,1126,Text
IMG_0577.JPG,800,437,1027,581,Text
IMG_0577.JPG,673,480,1118,699,Text
IMG_0577.JPG,793,702,1064,850,Text
IMG_0582.JPG,707,678,915,813,Text
IMG_0582.JPG,617,867,1062,957,Text
IMG_0594.JPG,684,414,1215,573,Text
IMG_0594.JPG,682,552,1660,738,Text
IMG_0595.JPG,578,38,770,369,Text
IMG_0595.JPG,660,209,877,321,Text
IMG_0595.JPG,644,289,895,380,Text
IMG_0595.JPG,422,361,1047,531,Text
IMG_0595.JPG,419,479,1039,610,Text
IMG_0595.JPG,507,641,617,729,Text
IMG_0595.JPG,502,783,614,872,Text
IMG_0595.JPG,491,917,618,1022,Text
IMG_0595.JPG,487,1064,621,1170,Text
IMG_0595.JPG,692,605,937,735,Text
IMG_0595.JPG,698,768,933,896,Text
IMG_0595.JPG,690,921,943,1062,Text
IMG_0595.JPG,680,1074,955,1229,Text
IMG_0596.JPG,483,161,722,1144,Text
IMG_0596.JPG,750,102,1023,1160,Text
IMG_0597.JPG,178,709,1488,923,Text
IMG_0597.JPG,1167,1072,1203,1113,Text
IMG_0597.JPG,1217,1071,1333,1098,Text
IMG_0597.JPG,1215,1094,1331,1124,Text
IMG_0597.JPG,1210,1135,1277,1157,Text
IMG_0597.JPG,1166,1160,1310,1179,Text
IMG_0597.JPG,1160,1188,1249,1269,Text
IMG_0597.JPG,1313,1185,1328,1232,Text
IMG_0601.JPG,608,37,912,454,Text
IMG_0601.JPG,906,148,1250,324,Text
IMG_0601.JPG,908,237,1333,446,Text
IMG_0601.JPG,923,349,1279,506,Text
IMG_0601.JPG,931,412,1372,591,Text
IMG_0601.JPG,586,517,1072,727,Text
IMG_0601.JPG,613,1052,995,1181,Text
IMG_0601.JPG,611,896,1228,1065,Text
IMG_0601.JPG,1191,1093,1468,1190,Text
IMG_0601.JPG,609,749,1257,954,Text
IMG_0602.JPG,459,28,921,117,Text
IMG_0602.JPG,448,119,919,172,Text
IMG_0602.JPG,539,178,813,221,Text
IMG_0602.JPG,342,443,924,581,Text
IMG_0602.JPG,349,604,903,693,Text
IMG_0602.JPG,338,862,844,997,Text
IMG_0603.JPG,738,664,978,741,Text
IMG_0605.JPG,547,100,820,314,Text
IMG_0605.JPG,441,286,924,467,Text
IMG_0605.JPG,508,399,867,504,Text
IMG_0605.JPG,436,441,934,578,Text
IMG_0605.JPG,430,502,920,624,Text
IMG_0605.JPG,428,559,889,669,Text
IMG_0605.JPG,424,622,956,735,Text
IMG_0605.JPG,408,688,955,814,Text
IMG_0605.JPG,395,770,986,878,Text
IMG_0605.JPG,365,885,1010,983,Text
IMG_0605.JPG,362,956,1021,1033,Text
IMG_0605.JPG,461,1037,951,1105,Text
IMG_0608.JPG,668,518,1163,668,Text
IMG_0611.JPG,870,562,1136,636,Text
IMG_0611.JPG,875,692,1129,766,Text
IMG_0613.JPG,1572,1054,1663,1122,Text
IMG_0613.JPG,799,447,856,548,Text
IMG_0613.JPG,881,257,1338,474,Text
IMG_0613.JPG,899,410,1322,562,Text
IMG_0617.JPG,1516,923,1695,1026,Text
IMG_0617.JPG,1607,997,1681,1030,Text
IMG_0617.JPG,1679,995,1707,1018,Text
IMG_0617.JPG,930,416,1183,460,Text
IMG_0617.JPG,930,214,1196,410,Text
IMG_0617.JPG,434,403,867,484,Text
IMG_0617.JPG,432,495,860,556,Text
IMG_0617.JPG,621,579,1393,798,Text
IMG_0620.JPG,306,749,517,897,Text
IMG_0620.JPG,792,761,1038,823,Text
IMG_0620.JPG,1095,761,1340,821,Text
IMG_0620.JPG,796,844,1232,890,Text
IMG_0621.JPG,484,103,1290,301,Text
IMG_0621.JPG,286,219,1404,396,Text
IMG_0621.JPG,595,412,675,728,Text
IMG_0621.JPG,744,405,1172,504,Text
IMG_0621.JPG,746,533,1176,615,Text
IMG_0621.JPG,750,641,1177,730,Text
IMG_0621.JPG,363,758,1385,930,Text
IMG_0621.JPG,538,915,1376,1139,Text
IMG_0621.JPG,783,1062,1152,1148,Text
IMG_0621.JPG,778,1144,949,1210,Text
IMG_0621.JPG,999,1113,1153,1176,Text
IMG_0621.JPG,783,1176,1150,1279,Text
IMG_0626.JPG,258,547,307,585,Text
IMG_0626.JPG,1094,0,1184,20,Text
IMG_0626.JPG,300,225,1542,874,Text
IMG_0628.JPG,206,596,328,656,Text
IMG_0628.JPG,307,155,1482,658,Text
IMG_0628.JPG,333,450,1448,660,Text
IMG_0628.JPG,722,1032,1351,1211,Text
IMG_0628.JPG,232,717,431,791,Text
IMG_0628.JPG,473,704,763,808,Text
IMG_0628.JPG,854,711,1368,842,Text
IMG_0628.JPG,859,828,1370,1003,Text
IMG_0628.JPG,467,817,770,937,Text
IMG_0628.JPG,231,800,437,894,Text
IMG_0633.JPG,1162,604,1666,709,Text
IMG_0633.JPG,1161,679,1654,744,Text
IMG_0633.JPG,183,1196,351,1227,Text
IMG_0633.JPG,412,1223,520,1270,Text
IMG_0633.JPG,199,704,760,816,Text
IMG_0635.JPG,430,305,1418,648,Text
IMG_0635.JPG,1210,101,1356,139,Text
IMG_0649.JPG,835,122,1239,371,Text
IMG_0649.JPG,850,243,1217,442,Text
IMG_0649.JPG,856,343,1203,538,Text
IMG_0649.JPG,449,526,838,748,Text
IMG_0649.JPG,461,651,809,818,Text
IMG_0649.JPG,482,751,755,898,Text
IMG_0652.JPG,439,596,1555,1054,Text
IMG_0652.JPG,484,823,1532,1107,Text
IMG_0653.JPG,264,641,1165,765,Text
IMG_0655.JPG,888,367,1397,620,Text
IMG_0655.JPG,658,565,1411,820,Text
IMG_0655.JPG,1336,115,1354,135,Text
IMG_0655.JPG,1446,183,1492,207,Text
IMG_0655.JPG,1661,166,1724,188,Text
IMG_0655.JPG,1663,195,1728,220,Text
IMG_0655.JPG,1665,225,1727,251,Text
IMG_0656.JPG,1683,500,1729,520,Text
IMG_0656.JPG,211,652,377,730,Text
IMG_0656.JPG,679,809,724,836,Text
IMG_0656.JPG,722,790,815,824,Text
IMG_0656.JPG,720,816,961,859,Text
IMG_0656.JPG,544,1175,593,1205,Text
IMG_0656.JPG,765,224,1009,317,Text
IMG_0656.JPG,773,282,1009,351,Text
IMG_0660.JPG,809,177,1222,1165,Text
IMG_0660.JPG,1279,556,1508,1251,Text
IMG_0664.JPG,686,916,723,948,Text
IMG_0664.JPG,1123,1224,1166,1241,Text
IMG_0664.JPG,929,418,1408,677,Text
IMG_0664.JPG,739,591,967,734,Text
